job        : 37480  task 4
node       : soeepyc06
cluster    : soe   partition: SOE_main
started    : 2026-08-17T18:25:36Z
stations   : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_stations
co2        : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/co2
output     : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo
precip     : block

args       : --index 4
stations : 101   elevation known for 118 (badm_values=110, site_registry=8)
input    : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_stations
output   : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo
precip   : block   seed 20260813

  IPSL-CM6A-LR historical (ECS 4.6 K): 12784 days, 101 stations
    US-Bar: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'zero_rh_days': 0, 'years': '1980-2014', 'Ta_C': [-43.3, 31.9], 'Ta_mean': 3.41, 'Pre_mbar': 981.1, 'Pr_mm_yr': 1352.4, 'Pr_max_h': 13.39, 'Rsw_max': 983.9, 'Ds_mean': 241.1, 'Ca': [338.7, 397.5]}
    US-Blk: {'hours': 306816, 'calendar': 'standard', 'humidity': 'hurs', 'cal_note': None, 'zero_rh_days': 0, 'years': '1980-2014', 'Ta_C': [-55.6, 39.0], 'Ta_mean': 6.2, 'Pre_mbar': 826.5, 'Pr_mm_yr': 430.0, 'Pr_max_h': 7.6, 'Rsw_max': 987.2, 'Ds_mean': 564.3, 'Ca': [338.7, 397.5]}
    -> 101/101 built
BUILT_DIR: /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo/historical/IPSL_CM6A_LR

next: finish_meteo.m adds SAB/SAD/PAR/N (see slurm/submit_gcm_meteo.sh)
matlab     : /opt/apps/matlab_2025a/bin/matlab  (module Matlab/2025a)
  partition: historical/IPSL_CM6A_LR -> 1980_2014  (101 file(s))
    ----------------------------------------------------
	Your license will expire in 13 days.
	Please contact your system administrator or
	MathWorks to renew this license.
    ----------------------------------------------------
t_bef/t_aft = 0/1 -- imposed (constructed hourly series)
101 raw file(s) in /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo/historical/IPSL_CM6A_LR

  US_Bar_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  326.8  Rswmax  983.9  band resid max 110.6 W/m2 (2.68% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Me2_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  351.9  Rswmax 1027.9  band resid max 108.4 W/m2 (1.82% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Me4_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  350.1  Rswmax 1027.6  band resid max 109.2 W/m2 (1.83% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Me6_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  351.0  Rswmax 1028.7  band resid max 109.6 W/m2 (1.80% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Me7_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  351.9  Rswmax 1027.9  band resid max 108.5 W/m2 (1.82% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_MtB_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  386.2  Rswmax 1108.7  band resid max 130.6 W/m2 (2.62% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_NC2_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  318.9  Rswmax  960.2  band resid max 112.8 W/m2 (2.32% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_NC3_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  318.9  Rswmax  960.2  band resid max 112.6 W/m2 (2.34% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_NC5_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  323.0  Rswmax  950.0  band resid max 114.5 W/m2 (2.89% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_NMj_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  319.5  Rswmax  951.7  band resid max  99.6 W/m2 (2.19% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_NR1_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  364.8  Rswmax 1066.8  band resid max 121.6 W/m2 (2.11% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Oho_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  324.7  Rswmax  966.4  band resid max 112.7 W/m2 (2.39% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFL_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.3  Rswmax  957.5  band resid max 106.0 W/m2 (2.03% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFb_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.3  Rswmax  957.3  band resid max 106.0 W/m2 (2.03% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFc_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.3  Rswmax  957.4  band resid max 105.8 W/m2 (2.06% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFg_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.3  Rswmax  957.3  band resid max 109.4 W/m2 (2.08% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFh_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.2  Rswmax  959.0  band resid max 109.2 W/m2 (2.07% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFi_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.2  Rswmax  958.9  band resid max 109.0 W/m2 (2.06% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFj_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.2  Rswmax  959.0  band resid max 109.0 W/m2 (2.06% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFk_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.4  Rswmax  957.7  band resid max 106.5 W/m2 (2.01% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFm_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.5  Rswmax  957.6  band resid max 106.0 W/m2 (2.03% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFn_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.4  Rswmax  957.5  band resid max 105.5 W/m2 (2.06% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFp_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.5  Rswmax  957.6  band resid max 109.4 W/m2 (2.08% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFq_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.3  Rswmax  959.2  band resid max 109.4 W/m2 (2.08% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFs_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.3  Rswmax  959.1  band resid max 109.2 W/m2 (2.08% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_PFt_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.3  Rswmax  959.2  band resid max 109.2 W/m2 (2.08% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_SB1_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  329.7  Rswmax  957.9  band resid max 119.3 W/m2 (2.28% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_SHC_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  371.7  Rswmax 1085.9  band resid max 121.1 W/m2 (2.08% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_SP1_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  346.5  Rswmax  985.5  band resid max 114.0 W/m2 (2.02% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_SP2_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  346.8  Rswmax  990.7  band resid max 114.4 W/m2 (2.02% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_SP3_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  346.7  Rswmax  990.9  band resid max 116.3 W/m2 (2.03% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_SP4_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  346.7  Rswmax  990.6  band resid max 116.9 W/m2 (2.04% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_SSH_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  316.8  Rswmax  951.4  band resid max 121.2 W/m2 (1.78% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Slt_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  339.9  Rswmax 1004.6  band resid max 109.9 W/m2 (2.02% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_TEF_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  335.8  Rswmax  978.2  band resid max 111.1 W/m2 (1.88% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_UMB_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  313.7  Rswmax  940.0  band resid max 104.9 W/m2 (2.32% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_UMd_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  316.2  Rswmax  940.0  band resid max 104.6 W/m2 (2.31% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Vcm_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  380.5  Rswmax 1097.3  band resid max 126.9 W/m2 (2.31% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Vcp_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  378.4  Rswmax 1097.4  band resid max 128.1 W/m2 (2.32% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Vcs_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  379.3  Rswmax 1097.2  band resid max 128.2 W/m2 (2.34% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_WBW_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  339.2  Rswmax  979.5  band resid max 116.3 W/m2 (1.78% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_WCr_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  321.8  Rswmax  959.9  band resid max 107.4 W/m2 (2.06% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi1_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  316.9  Rswmax  953.2  band resid max 101.0 W/m2 (1.92% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi2_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  317.2  Rswmax  953.4  band resid max 100.0 W/m2 (1.97% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi3_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  317.4  Rswmax  953.7  band resid max  99.5 W/m2 (1.97% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wi4_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  316.8  Rswmax  953.1  band resid max 100.0 W/m2 (1.94% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_Wrc_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  340.4  Rswmax 1009.6  band resid max 101.7 W/m2 (1.84% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xAB_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  342.3  Rswmax 1011.0  band resid max 101.5 W/m2 (1.78% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xBL_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  328.5  Rswmax  960.5  band resid max 121.5 W/m2 (1.98% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xBR_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  326.9  Rswmax  983.9  band resid max 110.6 W/m2 (2.68% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xGR_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  338.4  Rswmax  980.2  band resid max 119.1 W/m2 (1.92% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xHA_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  329.3  Rswmax  984.2  band resid max 103.1 W/m2 (2.55% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xJE_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  347.1  Rswmax  986.1  band resid max 112.7 W/m2 (1.57% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xLE_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  354.2  Rswmax 1022.0  band resid max 112.9 W/m2 (1.53% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xML_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  333.7  Rswmax  971.8  band resid max 118.2 W/m2 (2.35% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xNW_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  366.7  Rswmax 1066.6  band resid max 122.2 W/m2 (2.11% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xRM_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  362.1  Rswmax 1062.5  band resid max 119.6 W/m2 (2.11% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xRN_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  339.4  Rswmax  979.5  band resid max 116.2 W/m2 (1.78% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xSB_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  346.0  Rswmax  982.9  band resid max 113.6 W/m2 (2.00% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xSC_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  325.5  Rswmax  958.1  band resid max 123.5 W/m2 (2.01% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xSE_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  326.6  Rswmax  961.5  band resid max 117.5 W/m2 (2.23% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xSP_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  372.8  Rswmax 1085.7  band resid max 122.7 W/m2 (1.97% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xST_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  322.0  Rswmax  962.5  band resid max 103.9 W/m2 (2.12% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xTA_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  352.2  Rswmax 1019.4  band resid max 118.6 W/m2 (1.43% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xTE_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  372.0  Rswmax 1086.7  band resid max 122.1 W/m2 (1.94% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xTR_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  322.5  Rswmax  964.0  band resid max 104.7 W/m2 (2.12% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xUK_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  351.5  Rswmax 1012.0  band resid max 111.9 W/m2 (2.08% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xWR_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  340.6  Rswmax 1009.6  band resid max 101.7 W/m2 (1.84% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xYE_IPSL_CM6A_LR_historical  306816 h  N 0.00-1.00  PARBmax  350.2  Rswmax 1022.4  band resid max 116.2 W/m2 (1.77% of hours > 1; reference US_xRM: 77.2, 3.27%)

101/101 written to /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo/historical/IPSL_CM6A_LR

raw  files : 2930
final files: 2930
164G	/vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo
finished   : 2026-08-17T18:33:41Z
exit status: stage1=0 stage2=0
